YearsCodePro_n,YearsCode_n,WorkExp_n,EdLevel_n,OrgSize_n,Remote_n,Country_n,DevType_n,lang_count,lang_Python,lang_JavaScript,lang_TypeScript,lang_SQL,lang_Java,lang_CSharp,lang_CPlusPlus,lang_PHP,lang_Go,lang_Rust,IsFullTime,ConvertedCompYearly
6.0,11.0,6.0,5.0,5.0,1.0,6,0.0,9,1,1,1,1,0,1,0,0,0,1,1,65665.0
19.0,24.0,19.0,6.0,4.0,1.0,8,1.0,1,0,0,0,0,1,0,0,0,0,0,1,78988.0
10.0,10.0,10.0,4.0,5.0,1.0,6,10.0,6,0,1,1,1,0,0,0,0,0,0,0,10794.0
8.0,9.0,8.0,5.0,5.0,2.0,10,8.0,7,1,1,1,1,1,0,0,0,1,0,1,169000.0
9.0,13.0,9.0,5.0,4.0,1.0,10,1.0,4,1,0,0,0,1,0,0,0,0,0,1,123000.0
0.0,14.0,6.0,7.0,2.0,2.0,7,10.0,7,0,1,0,0,0,0,1,0,0,0,1,30074.0
1.0,25.0,1.0,5.0,9.0,1.0,10,0.0,4,0,1,0,0,0,0,0,0,0,1,1,85000.0
16.0,20.0,18.0,6.0,9.0,2.0,4,9.0,4,1,0,0,0,1,0,1,0,0,0,1,52639.0
5.0,15.0,5.0,5.0,4.0,1.0,6,4.0,5,1,0,0,1,0,0,1,0,0,0,1,13445.0
5.0,24.0,4.0,2.0,4.0,2.0,6,7.0,2,0,0,0,0,0,0,0,0,1,0,1,77328.0
5.0,10.0,10.0,6.0,1.0,0.0,6,4.0,3,1,0,0,1,1,0,0,0,0,0,0,107406.0
17.0,18.0,18.0,6.0,8.0,0.0,6,6.0,9,1,0,0,1,1,0,0,0,1,0,1,404763.0
4.0,16.0,4.0,3.0,5.0,2.0,0,0.0,12,0,1,1,1,1,1,0,1,1,1,1,10070.0
12.0,21.0,10.0,5.0,4.0,1.0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,90221.0
13.0,17.0,13.0,5.0,5.0,0.0,7,1.0,9,1,1,0,1,1,0,0,0,1,0,1,93443.0
7.0,20.0,7.0,5.0,3.0,1.0,5,0.0,5,0,1,1,1,0,0,0,1,0,0,1,56195.0
17.0,21.0,17.0,6.0,6.0,1.0,6,0.0,5,0,1,0,1,0,1,0,0,0,0,1,100275.0
7.0,9.0,9.0,5.0,9.0,1.0,10,0.0,7,0,0,1,1,0,1,0,0,0,1,1,150000.0
4.0,6.0,25.0,6.0,8.0,1.0,1,1.0,4,0,1,1,0,0,0,0,0,1,0,1,87231.0
13.0,15.0,13.0,5.0,4.0,1.0,6,6.0,11,0,1,1,0,1,0,0,0,1,1,1,63710.0
8.0,12.0,10.0,6.0,2.0,0.0,6,0.0,4,1,1,1,0,0,0,0,0,0,0,1,125000.0
25.0,39.0,25.0,1.0,9.0,0.0,6,0.0,3,0,1,1,0,1,0,0,0,0,0,1,201397.0
1.0,10.0,1.0,5.0,5.0,2.0,1,0.0,5,0,1,0,1,0,1,0,1,0,0,1,51612.0
5.0,12.0,10.0,6.0,8.0,1.0,3,0.0,3,0,0,1,0,1,0,0,0,0,0,1,86999.0
20.0,24.0,20.0,5.0,4.0,2.0,6,0.0,6,1,1,0,1,1,1,0,0,0,0,1,42962.0
40.0,40.0,10.0,6.0,3.0,0.0,10,0.0,6,1,1,0,0,0,0,1,0,0,0,1,140000.0
19.0,22.0,15.0,6.0,6.0,2.0,1,5.0,1,1,0,0,0,0,0,0,0,0,0,1,94501.0
9.0,13.0,9.0,5.0,5.0,0.0,6,3.0,2,1,0,0,1,0,0,0,0,0,0,1,78000.0
10.0,12.0,11.0,5.0,3.0,0.0,0,0.0,11,1,1,1,0,0,1,1,0,0,0,1,17903.0
11.0,16.0,11.0,5.0,4.0,1.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,70113.0
20.0,24.0,10.0,6.0,8.0,1.0,8,6.0,3,0,1,1,0,0,0,0,0,1,0,1,64178.0
17.0,24.0,10.0,5.0,1.0,0.0,10,9.0,8,1,1,1,1,0,1,0,0,0,0,0,160000.0
14.0,17.0,14.0,5.0,4.0,1.0,6,5.0,6,1,1,0,1,1,0,0,0,0,0,1,96666.0
27.0,40.0,27.0,5.0,2.0,2.0,6,2.0,4,0,1,1,0,0,1,0,0,0,0,1,102950.0
20.0,20.0,23.0,2.0,6.0,1.0,3,10.0,7,1,1,0,1,0,1,0,0,0,0,0,53703.0
12.0,12.0,12.0,3.0,5.0,0.0,9,10.0,6,0,1,1,1,0,1,0,0,0,0,1,114649.0
18.0,19.0,19.0,5.0,4.0,0.0,0,0.0,4,1,1,0,1,0,0,0,0,0,0,1,186487.0
17.0,25.0,17.0,6.0,6.0,1.0,5,1.0,5,0,1,1,0,1,0,0,0,0,1,1,75345.0
5.0,18.0,5.0,7.0,7.0,1.0,10,9.0,4,1,0,0,0,0,0,1,0,0,0,1,350000.0
8.0,13.0,8.0,6.0,4.0,0.0,6,0.0,1,0,0,0,0,0,0,0,0,0,0,1,133184.0
8.0,13.0,8.0,6.0,5.0,0.0,2,7.0,10,0,1,1,0,1,1,1,0,0,0,1,77332.0
4.0,8.0,4.0,6.0,4.0,2.0,6,10.0,5,1,0,0,0,0,0,1,0,0,1,1,76206.0
3.0,4.0,10.0,5.0,4.0,1.0,3,2.0,3,0,1,1,0,0,0,0,0,0,0,1,57999.0
26.0,30.0,26.0,6.0,2.0,1.0,4,0.0,4,0,0,1,1,0,1,0,0,0,0,0,21534.0
6.0,8.0,6.0,6.0,5.0,0.0,8,1.0,3,1,0,0,1,1,0,0,0,0,0,1,61611.0
2.0,6.0,10.0,6.0,2.0,1.0,5,10.0,3,1,0,0,1,0,0,0,0,0,0,0,75184.0
2.0,5.0,3.0,5.0,4.0,1.0,6,0.0,5,0,0,1,1,0,0,0,0,0,1,1,53703.0
15.0,20.0,15.0,4.0,4.0,0.0,3,8.0,2,0,0,0,1,1,0,0,0,0,0,1,72499.0
17.0,20.0,20.0,6.0,5.0,2.0,4,10.0,7,0,1,0,1,0,0,1,1,0,0,1,14356.0
1.0,5.0,1.0,5.0,3.0,2.0,6,9.0,9,0,1,0,1,0,1,1,1,0,0,1,40961.0
1.0,8.0,1.0,6.0,9.0,2.0,2,10.0,9,1,0,0,1,1,0,1,0,0,0,1,53669.0
5.0,10.0,5.0,6.0,4.0,1.0,8,7.0,3,0,1,1,0,0,0,0,0,0,0,1,31595.0
6.0,22.0,6.0,6.0,9.0,1.0,3,10.0,2,1,0,0,0,0,0,0,0,0,0,1,80555.0
10.0,15.0,13.0,5.0,3.0,0.0,10,0.0,7,0,1,0,1,0,1,0,0,0,0,1,160000.0
4.0,15.0,5.0,6.0,9.0,2.0,9,2.0,12,1,1,1,1,1,1,1,1,0,0,1,76433.0
7.0,15.0,10.0,6.0,4.0,1.0,6,10.0,7,0,0,0,1,1,0,0,0,1,0,1,85925.0
5.0,6.0,25.0,5.0,4.0,0.0,9,0.0,4,0,1,1,1,0,1,0,0,0,0,1,63694.0
3.0,9.0,3.0,5.0,5.0,1.0,10,0.0,7,1,1,1,1,0,0,0,0,0,0,1,82000.0
8.0,9.0,10.0,5.0,4.0,1.0,6,0.0,5,0,1,1,1,0,0,0,1,0,0,1,40682.0
5.0,10.0,5.0,5.0,9.0,0.0,10,1.0,5,1,0,0,0,0,0,0,0,1,1,1,150000.0
16.0,22.0,16.0,6.0,7.0,1.0,6,0.0,3,0,0,1,0,0,1,0,0,0,0,1,110000.0
0.0,6.0,10.0,6.0,5.0,1.0,2,0.0,1,0,0,0,0,1,0,0,0,0,0,1,36518.0
4.0,10.0,4.0,4.0,4.0,0.0,1,10.0,6,1,0,0,1,0,0,0,1,0,1,0,25443.0
2.0,6.0,10.0,3.0,7.0,1.0,7,7.0,3,0,0,0,0,1,0,0,0,0,0,1,32222.0
3.0,10.0,4.0,7.0,5.0,1.0,6,4.0,3,1,1,0,0,0,1,0,0,0,0,1,73748.0
4.0,5.0,10.0,6.0,9.0,0.0,8,1.0,4,0,1,1,0,1,0,0,0,0,0,1,16000.0
23.0,26.0,23.0,3.0,3.0,0.0,10,10.0,7,1,1,1,1,0,0,0,0,1,0,1,250000.0
15.0,20.0,15.0,5.0,5.0,0.0,6,10.0,19,1,1,1,1,1,1,1,1,1,0,1,107406.0
13.0,20.0,17.0,6.0,2.0,0.0,6,1.0,5,1,0,0,1,0,1,0,1,0,0,1,65152.0
6.0,10.0,10.0,5.0,4.0,2.0,5,9.0,16,1,1,1,1,1,1,1,1,0,0,1,32222.0
15.0,20.0,10.0,5.0,7.0,1.0,6,0.0,4,0,1,0,0,1,0,0,0,0,0,1,55851.0
7.0,10.0,10.0,5.0,6.0,1.0,3,5.0,6,1,1,1,0,0,0,0,1,0,0,0,49407.0
20.0,30.0,30.0,3.0,7.0,0.0,3,0.0,9,1,1,0,1,1,0,0,1,0,0,1,94517.0
5.0,10.0,10.0,6.0,5.0,1.0,2,0.0,6,0,1,1,0,0,0,0,0,1,1,1,59073.0
12.0,15.0,12.0,5.0,5.0,0.0,9,2.0,4,0,1,1,1,0,0,0,0,0,0,1,110063.0
10.0,15.0,10.0,6.0,2.0,0.0,6,5.0,5,1,0,0,0,0,0,1,0,0,0,0,54442.0
18.0,13.0,18.0,5.0,7.0,0.0,6,1.0,3,0,1,0,1,0,0,0,0,0,0,1,82703.0
5.0,6.0,6.0,6.0,3.0,1.0,2,10.0,2,0,0,1,0,0,0,0,0,0,0,1,53703.0
14.0,20.0,14.0,6.0,5.0,1.0,6,1.0,4,1,0,0,1,0,0,1,0,0,0,1,89636.0
8.0,14.0,8.0,5.0,8.0,0.0,10,10.0,1,1,0,0,0,0,0,0,0,0,0,1,25000.0
11.0,17.0,11.0,5.0,5.0,2.0,10,2.0,6,0,1,0,0,1,0,0,1,0,0,1,115000.0
3.0,7.0,3.0,5.0,4.0,0.0,8,0.0,9,1,1,1,1,1,0,1,0,1,0,1,13200.0
8.0,8.0,4.0,7.0,4.0,2.0,10,10.0,3,1,0,0,0,0,0,0,0,0,0,1,95400.0
13.0,18.0,13.0,6.0,5.0,0.0,8,10.0,3,0,1,0,0,0,0,0,1,1,0,1,110000.0
23.0,25.0,25.0,6.0,6.0,0.0,10,10.0,4,0,1,1,1,0,1,0,0,0,0,1,215000.0
6.0,8.0,10.0,6.0,2.0,0.0,8,10.0,5,0,1,0,1,0,0,0,1,0,0,1,35545.0
15.0,18.0,15.0,3.0,2.0,0.0,6,0.0,5,0,1,0,1,0,0,0,1,0,0,0,37592.0
8.0,9.0,10.0,6.0,4.0,0.0,7,0.0,4,0,1,1,0,0,0,0,0,0,0,1,66066.0
2.0,3.0,10.0,5.0,3.0,1.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,15442.0
5.0,10.0,5.0,6.0,6.0,1.0,3,10.0,2,1,1,0,0,0,0,0,0,0,0,1,64444.0
21.0,25.0,26.0,3.0,3.0,0.0,7,1.0,3,0,1,0,1,0,0,0,1,0,0,1,161109.0
22.0,36.0,22.0,5.0,3.0,0.0,1,10.0,13,1,1,1,1,1,0,1,1,0,0,1,72693.0
12.0,16.0,12.0,5.0,5.0,1.0,6,7.0,1,0,0,0,0,0,0,0,0,0,0,1,82857.0
12.0,18.0,13.0,6.0,9.0,1.0,6,0.0,5,0,1,1,1,1,0,0,0,0,0,1,111417.0
4.0,8.0,13.0,5.0,5.0,2.0,6,0.0,5,0,1,1,1,0,0,0,0,0,0,1,89134.0
24.0,28.0,25.0,5.0,4.0,1.0,10,1.0,1,0,0,0,0,1,0,0,0,0,0,1,275000.0
5.0,10.0,10.0,5.0,5.0,1.0,3,2.0,8,0,1,1,1,0,0,0,1,0,0,1,48762.0
9.0,12.0,10.0,5.0,4.0,1.0,3,0.0,10,1,1,1,1,0,0,0,1,0,1,1,69814.0
11.0,14.0,10.0,5.0,4.0,0.0,6,7.0,3,0,0,0,1,0,1,0,0,0,0,1,107406.0
24.0,24.0,24.0,5.0,6.0,1.0,6,1.0,7,1,1,0,0,1,0,0,1,1,1,1,167125.0
18.0,20.0,18.0,4.0,5.0,0.0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,1,116309.0
2.0,7.0,2.0,5.0,7.0,0.0,8,0.0,5,0,1,1,1,0,1,0,0,0,0,1,18069.0
3.0,7.0,3.0,6.0,4.0,2.0,2,10.0,0,0,0,0,0,0,0,0,0,0,0,1,47259.0
5.0,15.0,25.0,3.0,2.0,1.0,1,10.0,5,0,0,0,0,0,0,1,1,0,0,0,43616.0
18.0,30.0,17.0,5.0,9.0,1.0,6,0.0,9,1,1,1,0,0,1,1,0,0,1,1,225861.0
12.0,20.0,10.0,5.0,1.0,0.0,10,0.0,10,1,1,1,1,0,0,0,1,1,1,0,120000.0
23.0,33.0,23.0,5.0,5.0,1.0,6,1.0,2,1,0,0,1,0,0,0,0,0,0,1,61866.0
12.0,18.0,12.0,7.0,3.0,0.0,2,1.0,3,1,0,0,1,0,0,0,0,0,0,0,70888.0
20.0,26.0,10.0,5.0,5.0,2.0,6,1.0,1,0,0,0,0,0,0,1,0,0,0,0,102036.0
3.0,7.0,3.0,6.0,3.0,1.0,6,2.0,4,0,1,1,0,0,0,0,0,0,0,1,26852.0
4.0,8.0,4.0,5.0,7.0,1.0,10,0.0,4,0,1,0,1,0,1,0,0,0,0,1,104800.0
4.0,8.0,4.0,6.0,9.0,1.0,3,1.0,1,0,0,0,0,1,0,0,0,0,0,1,85925.0
4.0,9.0,5.0,5.0,5.0,1.0,6,10.0,5,0,1,1,1,0,1,0,0,0,0,1,116988.0
6.0,12.0,10.0,5.0,2.0,1.0,10,0.0,12,1,1,1,1,0,1,1,1,1,1,1,60000.0
5.0,10.0,5.0,5.0,2.0,0.0,10,0.0,8,1,1,1,1,0,0,0,1,0,1,1,180000.0
2.0,4.0,10.0,4.0,6.0,1.0,7,1.0,5,1,0,0,1,0,1,0,0,0,0,1,34370.0
2.0,11.0,4.0,5.0,9.0,1.0,10,10.0,4,1,0,0,1,0,1,0,0,0,0,1,120000.0
2.0,11.0,3.0,5.0,5.0,2.0,9,1.0,5,0,0,1,1,0,0,0,0,1,1,1,100636.0
27.0,37.0,25.0,3.0,4.0,1.0,6,10.0,2,1,0,0,0,1,0,0,0,0,0,0,107406.0
2.0,4.0,2.0,5.0,5.0,0.0,7,2.0,3,1,0,1,0,0,0,0,0,0,0,1,32222.0
10.0,11.0,10.0,3.0,2.0,0.0,8,2.0,3,0,1,1,0,0,0,0,0,0,0,1,60000.0
14.0,22.0,21.0,6.0,7.0,2.0,10,10.0,5,1,0,0,1,1,0,0,0,0,0,1,52840.0
15.0,25.0,15.0,4.0,2.0,0.0,10,0.0,9,1,1,1,1,1,0,1,1,0,0,1,95000.0
6.0,8.0,15.0,3.0,3.0,1.0,9,1.0,5,1,0,0,1,0,0,0,0,1,1,1,114649.0
10.0,14.0,10.0,5.0,7.0,0.0,10,1.0,4,1,1,0,0,0,0,1,0,0,0,1,330000.0
8.0,8.0,8.0,6.0,5.0,1.0,6,1.0,7,0,0,1,1,0,1,0,0,1,0,1,10304.0
4.0,10.0,3.0,5.0,4.0,1.0,6,1.0,6,1,0,0,1,1,0,0,0,0,0,1,34585.0
10.0,12.0,11.0,6.0,9.0,1.0,6,0.0,7,1,1,1,0,1,1,0,0,0,1,1,132132.0
8.0,16.0,10.0,6.0,5.0,0.0,8,1.0,4,0,0,1,0,1,0,0,0,0,0,1,70000.0
2.0,3.0,3.0,3.0,4.0,0.0,6,0.0,5,0,1,0,1,0,0,0,0,0,0,1,32222.0
25.0,29.0,24.0,6.0,2.0,0.0,6,1.0,9,0,1,1,1,0,0,0,0,0,1,1,141776.0
8.0,16.0,14.0,5.0,2.0,1.0,10,10.0,1,1,0,0,0,0,0,0,0,0,0,1,336000.0
10.0,13.0,10.0,3.0,7.0,1.0,6,1.0,3,1,0,1,0,0,0,0,0,0,0,1,55323.0
15.0,20.0,15.0,5.0,5.0,0.0,9,2.0,3,0,1,1,0,0,0,0,0,0,0,1,124840.0
2.0,5.0,2.0,5.0,2.0,0.0,6,0.0,4,1,0,0,1,1,0,0,0,0,0,1,18000.0
25.0,28.0,28.0,2.0,9.0,1.0,6,10.0,4,0,0,0,1,0,1,1,0,0,1,1,76258.0
0.0,5.0,1.0,5.0,3.0,0.0,6,1.0,4,1,0,0,1,0,0,0,0,1,0,0,13445.0
5.0,14.0,5.0,6.0,3.0,0.0,6,7.0,4,0,1,1,0,0,0,0,1,0,0,1,161109.0
4.0,9.0,3.0,6.0,7.0,1.0,3,3.0,4,1,1,1,1,0,0,0,0,0,0,1,73036.0
18.0,25.0,18.0,5.0,7.0,1.0,10,1.0,6,1,1,1,1,1,0,0,0,0,0,1,285000.0
14.0,16.0,14.0,5.0,5.0,0.0,6,0.0,5,0,1,1,1,0,1,0,0,0,0,0,80555.0
7.0,10.0,7.0,5.0,7.0,1.0,4,0.0,6,1,1,1,1,1,0,0,0,0,0,1,33258.0
4.0,7.0,5.0,5.0,7.0,0.0,10,0.0,9,1,1,0,1,0,1,1,1,0,0,1,78000.0
6.0,13.0,6.0,6.0,6.0,0.0,9,0.0,7,0,1,1,1,0,1,0,0,0,0,1,76433.0
8.0,11.0,10.0,5.0,1.0,0.0,10,0.0,4,1,0,1,0,0,0,0,0,0,0,0,150000.0
12.0,17.0,17.0,6.0,7.0,2.0,6,10.0,5,0,1,0,1,0,1,0,0,0,0,1,140403.0
3.0,15.0,3.0,5.0,4.0,2.0,6,0.0,4,1,1,1,0,0,1,0,0,0,0,1,26112.0
4.0,7.0,5.0,6.0,9.0,1.0,3,3.0,8,1,0,0,1,1,0,1,0,0,1,1,214812.0
42.0,42.0,42.0,3.0,1.0,1.0,10,9.0,8,1,0,0,1,1,0,1,0,1,0,1,175000.0
10.0,18.0,12.0,4.0,9.0,2.0,10,8.0,9,1,0,0,1,0,1,1,1,0,0,1,107000.0
19.0,27.0,20.0,5.0,7.0,0.0,9,0.0,5,0,1,1,1,1,1,0,0,0,0,1,80601.0
4.0,6.0,4.0,5.0,4.0,1.0,4,1.0,4,1,0,0,0,0,0,0,0,0,0,1,19142.0
32.0,35.0,44.0,5.0,9.0,1.0,10,10.0,2,0,0,0,1,0,0,0,0,0,0,1,200000.0
5.0,7.0,10.0,6.0,2.0,1.0,2,0.0,5,0,1,1,1,0,1,0,0,0,0,1,41888.0
25.0,27.0,10.0,6.0,6.0,1.0,3,9.0,4,0,1,0,0,0,0,1,0,0,0,1,64444.0
15.0,22.0,15.0,5.0,4.0,1.0,6,7.0,3,0,1,0,0,1,0,0,0,0,0,1,79786.0
1.0,5.0,1.0,3.0,4.0,1.0,6,0.0,6,0,1,1,0,0,1,0,0,0,0,1,30404.0
13.0,30.0,10.0,7.0,3.0,1.0,5,10.0,2,0,0,0,0,0,1,0,0,1,0,0,92369.0
10.0,12.0,10.0,5.0,6.0,1.0,10,2.0,2,0,1,1,0,0,0,0,0,0,0,1,150000.0
10.0,10.0,10.0,5.0,4.0,0.0,6,0.0,3,0,0,1,1,0,0,0,0,0,0,1,87876.0
0.0,8.0,1.0,2.0,2.0,2.0,3,0.0,16,1,1,1,1,1,1,1,1,0,1,0,12889.0
6.0,8.0,10.0,6.0,4.0,0.0,10,2.0,2,0,1,0,0,0,0,0,0,0,0,1,115000.0
37.0,46.0,10.0,6.0,7.0,0.0,9,8.0,6,0,0,0,1,1,1,0,0,1,0,1,94267.0
6.0,15.0,7.0,5.0,8.0,0.0,6,10.0,10,1,1,1,0,1,1,0,0,1,0,1,50000.0
11.0,14.0,11.0,5.0,9.0,1.0,6,2.0,2,0,1,1,0,0,0,0,0,0,0,1,112312.0
9.0,13.0,10.0,6.0,4.0,0.0,6,0.0,6,0,1,1,1,0,0,0,0,0,0,0,100000.0
43.0,44.0,44.0,3.0,7.0,0.0,10,8.0,11,0,1,0,1,1,1,0,1,0,0,1,90000.0
2.0,5.0,10.0,5.0,4.0,2.0,6,10.0,1,0,0,0,0,0,0,1,0,0,0,1,10800.0
4.0,9.0,4.0,3.0,7.0,0.0,0,1.0,4,0,0,0,1,1,0,0,0,0,0,1,16577.0
29.0,38.0,10.0,6.0,4.0,1.0,9,6.0,7,1,1,0,0,0,0,1,0,0,0,1,129936.0
11.0,15.0,15.0,6.0,5.0,2.0,5,2.0,5,1,1,1,0,0,0,0,0,0,0,1,96666.0
21.0,31.0,21.0,6.0,8.0,2.0,3,0.0,1,0,0,0,0,0,1,0,0,0,0,1,128887.0
28.0,36.0,28.0,6.0,6.0,2.0,3,9.0,4,1,0,0,1,0,0,1,0,0,0,0,67666.0
0.0,41.0,10.0,7.0,8.0,2.0,5,1.0,6,1,0,0,1,1,0,1,0,0,0,1,85925.0
8.0,8.0,10.0,5.0,3.0,2.0,0,0.0,3,0,1,0,1,0,0,0,1,0,0,1,24243.0
15.0,20.0,10.0,5.0,9.0,1.0,2,1.0,7,0,1,1,0,0,0,0,1,1,0,1,112777.0
17.0,17.0,8.0,6.0,5.0,1.0,2,10.0,7,1,1,0,1,1,0,0,1,0,0,1,107406.0
15.0,22.0,15.0,6.0,7.0,2.0,6,10.0,1,0,0,0,0,1,0,0,0,0,0,1,128887.0
18.0,30.0,20.0,6.0,6.0,0.0,3,1.0,5,0,0,0,1,1,0,0,0,0,0,1,111702.0
2.0,8.0,2.0,3.0,3.0,1.0,6,8.0,8,1,0,0,1,0,1,0,0,0,1,0,60147.0
25.0,38.0,25.0,2.0,4.0,0.0,6,1.0,4,0,0,0,1,1,0,0,0,1,0,1,85846.0
4.0,10.0,5.0,5.0,6.0,0.0,7,1.0,7,0,1,0,0,0,0,0,0,0,1,1,42962.0
11.0,17.0,11.0,6.0,4.0,0.0,6,9.0,6,0,0,0,0,1,0,1,0,0,1,1,144842.0
8.0,15.0,8.0,7.0,4.0,1.0,6,10.0,2,0,0,0,0,0,0,0,0,0,1,1,67227.0
25.0,25.0,27.0,5.0,3.0,0.0,9,6.0,3,0,1,0,0,0,1,0,0,0,0,1,144585.0
5.0,7.0,7.0,6.0,4.0,0.0,8,2.0,3,0,1,0,0,0,0,0,1,0,0,1,19747.0
0.0,4.0,10.0,5.0,4.0,1.0,4,0.0,9,0,1,0,1,0,1,1,1,0,0,1,20338.0
9.0,18.0,9.0,4.0,2.0,2.0,6,0.0,6,1,1,0,1,0,1,0,0,0,0,0,104843.0
4.0,6.0,4.0,7.0,9.0,1.0,7,1.0,10,1,1,1,1,1,0,1,1,1,0,1,35444.0
3.0,8.0,3.0,5.0,7.0,1.0,6,1.0,7,0,1,0,0,1,0,0,0,1,1,1,98223.0
10.0,14.0,10.0,5.0,6.0,0.0,5,0.0,20,1,1,1,1,0,1,1,0,1,1,1,214812.0
2.0,5.0,3.0,5.0,7.0,2.0,10,8.0,6,1,1,0,1,0,1,0,1,0,0,1,92000.0
14.0,14.0,14.0,5.0,4.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,111892.0
15.0,26.0,15.0,6.0,4.0,1.0,3,8.0,8,0,1,1,1,0,1,0,0,0,0,0,26852.0
4.0,13.0,10.0,6.0,9.0,1.0,10,10.0,8,1,0,0,0,0,0,1,0,0,1,1,140000.0
22.0,26.0,26.0,7.0,5.0,1.0,6,10.0,1,0,0,0,0,0,0,0,0,0,0,1,150000.0
15.0,16.0,15.0,3.0,5.0,2.0,6,1.0,3,0,1,0,0,0,1,0,0,0,0,1,89048.0
24.0,28.0,24.0,6.0,4.0,0.0,5,0.0,3,0,0,1,0,0,0,0,0,0,1,0,322219.0
6.0,11.0,10.0,6.0,7.0,1.0,6,10.0,4,1,1,0,0,0,0,0,0,0,1,0,96666.0
10.0,18.0,10.0,5.0,6.0,1.0,6,1.0,1,1,0,0,0,0,0,0,0,0,0,1,85130.0
36.0,40.0,42.0,5.0,5.0,1.0,10,7.0,6,0,1,1,0,1,0,0,0,0,0,1,130000.0
5.0,7.0,5.0,6.0,9.0,0.0,6,1.0,9,0,1,1,1,1,1,0,0,0,0,1,80555.0
10.0,13.0,10.0,6.0,2.0,1.0,5,0.0,11,1,1,1,1,1,0,1,1,1,0,0,45111.0
5.0,8.0,5.0,6.0,5.0,1.0,10,0.0,5,0,1,1,1,0,0,0,0,0,0,1,200000.0
11.0,20.0,14.0,3.0,7.0,1.0,6,4.0,2,1,0,0,1,0,0,0,0,0,0,1,64444.0
3.0,4.0,3.0,5.0,5.0,0.0,6,0.0,8,1,1,1,1,1,0,0,0,0,1,1,11355.0
15.0,20.0,10.0,7.0,9.0,1.0,10,10.0,1,0,0,0,0,0,0,0,0,0,0,1,130000.0
8.0,26.0,10.0,5.0,4.0,0.0,7,0.0,8,0,1,1,1,0,0,0,0,0,1,1,214812.0
2.0,9.0,2.0,6.0,7.0,1.0,2,1.0,13,1,1,1,1,0,1,1,1,0,0,1,16111.0
4.0,6.0,4.0,3.0,4.0,2.0,6,0.0,8,1,1,1,1,1,0,0,0,0,0,1,27926.0
6.0,8.0,8.0,5.0,9.0,1.0,0,0.0,6,1,0,0,1,0,1,1,0,0,0,1,31703.0
2.0,3.0,10.0,2.0,2.0,2.0,10,0.0,3,0,1,1,0,0,0,0,0,0,0,1,40000.0
14.0,18.0,18.0,6.0,6.0,0.0,8,1.0,3,0,0,0,1,0,0,0,1,0,0,1,65000.0
10.0,18.0,10.0,6.0,9.0,1.0,6,1.0,9,1,1,0,1,1,1,1,1,0,0,1,123517.0
24.0,29.0,24.0,6.0,2.0,1.0,6,8.0,9,1,1,0,1,0,1,1,0,0,0,1,19333.0
11.0,25.0,11.0,5.0,9.0,1.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,91719.0
28.0,32.0,28.0,5.0,5.0,0.0,10,1.0,5,0,0,0,1,0,1,0,0,0,0,1,201000.0
28.0,34.0,10.0,5.0,1.0,0.0,6,10.0,7,0,1,0,1,0,1,0,1,0,0,0,20000.0
4.0,10.0,4.0,5.0,9.0,0.0,9,0.0,4,1,1,0,0,0,0,0,0,0,0,1,68153.0
15.0,20.0,10.0,5.0,4.0,0.0,10,0.0,6,1,1,1,1,0,0,0,0,0,0,1,210000.0
1.0,3.0,10.0,4.0,3.0,2.0,6,0.0,8,0,1,1,1,0,0,0,1,1,0,1,42923.0
2.0,3.0,2.0,6.0,9.0,0.0,8,1.0,2,0,0,0,1,1,0,0,0,0,0,1,17279.0
5.0,9.0,5.0,5.0,4.0,2.0,10,8.0,4,0,1,0,1,0,1,0,0,0,0,1,85500.0
5.0,7.0,10.0,5.0,8.0,2.0,10,0.0,7,1,1,0,1,0,0,1,0,0,0,1,130000.0
6.0,10.0,8.0,3.0,9.0,1.0,6,1.0,4,1,1,1,0,0,0,0,1,0,0,1,13363.0
19.0,25.0,18.0,6.0,9.0,1.0,10,1.0,10,1,1,0,0,1,0,1,1,1,1,1,194000.0
10.0,14.0,10.0,5.0,4.0,0.0,6,1.0,6,1,1,0,1,0,0,0,0,0,0,1,45420.0
11.0,14.0,11.0,7.0,4.0,1.0,5,10.0,5,0,1,1,1,0,1,0,0,0,0,0,128887.0
12.0,15.0,12.0,6.0,7.0,0.0,10,1.0,5,0,1,0,1,0,1,0,0,0,0,1,131000.0
7.0,9.0,10.0,5.0,3.0,2.0,10,0.0,6,1,1,1,1,0,1,0,0,0,0,1,200000.0
3.0,10.0,4.0,5.0,6.0,1.0,3,8.0,7,1,1,0,1,0,1,0,0,1,1,1,51448.0
1.0,8.0,1.0,3.0,2.0,2.0,5,1.0,9,1,1,1,1,1,1,0,0,0,0,1,38666.0
10.0,18.0,10.0,3.0,7.0,1.0,3,0.0,1,0,0,0,0,0,0,0,0,0,0,1,75184.0
6.0,12.0,10.0,6.0,5.0,1.0,6,4.0,7,1,0,0,1,1,0,0,1,0,0,1,31621.0
